Confirmed,Deaths,Recovered,Active,New_cases,New_deaths,New_recovered
84216,4638,77888,1690,7,0,8
1326,31,921,374,28,0,8
84228,4638,77896,1694,12,0,8
472,3,246,223,23,0,8
1422,31,853,538,20,0,8
4055,110,3918,27,3,0,8
510,2,321,187,16,0,8
525,13,279,233,1,0,8
847,23,780,44,0,0,8
892,53,799,40,0,0,8
853,51,789,13,0,0,8
262,6,175,81,1,0,8
531,13,299,219,1,0,8
21962,457,13774,7731,540,9,8
391,4,62,325,4,0,8
1020,67,893,60,4,1,8
893,14,739,140,5,0,8
1020,67,901,52,0,0,8
23351,475,13782,9094,754,5,8
693,12,199,482,5,0,8
555,13,361,181,8,0,8
1146,50,1014,82,14,0,8
1795,76,1470,249,3,0,8
1962,44,1134,784,71,1,8
11892,303,7710,3879,282,2,8
84653,4640,77978,2035,29,1,8
1803,77,1483,243,2,1,8
281038,43011,1330,236697,882,171,8
583,14,392,177,7,1,8
681,34,278,369,19,0,8
1581,111,1384,86,9,2,8
490,11,199,280,23,0,8
795,11,380,404,14,0,8
962,53,838,71,3,0,8
967,53,846,68,5,0,8
717,13,260,444,2,0,8
1518,60,1007,451,20,0,8
1147,10,897,240,11,1,8
833,37,346,450,14,0,8
676,15,432,229,5,1,8
18280,706,16615,959,115,1,8
874,37,377,460,5,0,8
1117,34,269,814,71,2,8
1113,3,575,535,8,0,8
958,15,838,105,5,0,8
745,10,599,136,8,0,8
1134,30,1008,96,7,0,8
1169,10,977,182,0,0,8
695,15,475,205,6,0,8
977,0,904,73,6,0,8
704,15,483,206,9,0,8
985,29,886,70,8,0,8
1618,63,1141,414,5,0,8
7252,268,3319,3665,77,1,8
985,18,328,639,3,0,8
759,10,628,121,1,0,8
1056,51,447,558,32,0,8
2440,87,2285,68,2,0,8
904,18,581,305,67,0,8
13855,358,8733,4764,113,0,8
1539,5,819,715,54,1,8
3111,93,1452,1566,5,0,8
2966,15,2362,589,36,0,8
112,4,57,51,19,0,8
1980,28,1538,414,1,0,8
52,0,37,15,2,0,8
8840,123,8574,143,9,0,8
1135,71,621,443,18,0,8
874,18,607,249,6,0,8
2877,82,58,2737,802,26,9
93,0,62,31,2,0,9
195,0,44,151,0,0,9
101,9,24,68,30,1,9
238,0,35,203,41,0,9
244,0,10,234,19,0,9
113,2,13,98,11,0,9
176,0,27,149,17,0,9
131,6,16,109,28,2,9
977,2,17,958,176,0,9
2017,41,48,1928,161,7,9
840,3,38,799,182,0,9
589,13,72,504,87,4,9
1136,5,97,1034,91,1,9
207,11,21,175,27,2,9
645,1,20,624,70,0,9
506,42,131,333,48,2,9
56,0,28,28,0,0,9
126,1,34,91,6,0,9
142,0,27,115,12,0,9
370,8,10,352,36,2,9
368,10,17,341,45,4,9
630,46,152,432,83,4,9
62,0,37,25,6,0,9
285,7,12,266,26,1,9
306,5,39,262,8,3,9
716,44,46,626,132,9,9
617,36,24,557,61,3,9
34,1,10,23,4,0,9
708,1,83,624,61,0,9
835,2,71,762,54,0,9
277,16,76,185,18,1,9
110,0,34,76,1,0,9
1544,53,61,1430,129,3,9
1790,170,112,1508,113,13,9
299,5,45,249,21,0,9
797,1,92,704,89,0,9
2946,57,56,2833,392,14,9
134,1,65,68,1,0,9
153,7,52,94,7,2,9
919,59,66,794,128,11,9
977,22,79,876,43,2,9
135,1,82,52,0,0,9
3660,163,73,3424,414,11,9
396,11,27,358,46,2,9
254,6,44,204,16,1,9
13956,409,205,13342,815,29,9
333,34,49,250,54,0,9
372,7,170,195,0,0,9
609,20,76,513,27,1,9
23247,2520,37,20690,1346,117,9
1160,45,137,978,36,2,9
484,27,155,302,41,3,9
339,5,44,290,41,0,9
175,9,93,73,4,0,9
1234,1,142,1091,80,0,9
106,0,20,86,4,0,9
324,9,51,264,0,0,9
288,4,55,229,5,0,9
402,7,259,136,1,0,9
4103,7,415,3681,392,0,9
1268,61,174,1033,20,0,9
1838,75,58,1705,266,15,9
422,3,91,328,10,0,9
244,7,77,160,6,0,9
655,4,97,554,6,0,9
510,12,93,405,30,0,9
254,7,86,161,10,0,9
2456,91,75,2290,312,7,9
1285,48,347,890,17,1,9
561,12,102,447,51,0,9
367,3,220,144,17,0,9
54,1,27,26,19,0,9
156,1,16,139,36,0,9
873,28,197,648,208,6,9
213,9,62,142,5,1,9
115,8,37,70,0,0,9
94,4,35,55,0,1,9
1351,43,188,1120,72,1,9
678,27,394,257,15,0,9
712,27,403,282,34,0,9
460,7,118,335,40,0,9
5416,145,122,5149,418,5,9
124,0,71,53,1,0,9
949,38,216,695,10,0,9
5913,152,131,5630,497,7,9
124,3,50,71,1,0,9
1381,18,403,960,2,0,9
429,6,290,133,0,0,9
750,30,431,289,14,2,9
424,24,122,278,16,1,9
239,9,102,128,11,0,9
528,28,19,481,48,2,9
377,9,106,262,32,1,9
569,41,78,450,6,0,9
124,7,21,96,20,3,9
90,2,42,46,26,1,9
95,4,73,18,0,0,9
678,41,61,576,86,0,9
193091,28827,910,163354,3383,289,9
535,24,182,329,45,0,9
763,38,543,182,8,1,9
778,45,70,663,100,4,9
146,4,101,41,8,1,9
1720,56,273,1391,7,1,9
3091,18,303,2770,0,0,9
622,41,106,475,14,0,9
1026,44,600,382,1,1,9
381,10,185,186,2,0,9
242,2,62,178,102,0,9
102,0,31,71,1,0,9
626,10,297,319,3,0,9
790,3,29,758,46,0,9
307,18,67,222,16,0,9
1199,27,120,1052,85,1,9
717,19,532,166,6,0,9
324,9,307,8,0,0,9
1497,21,1411,65,0,0,9
740,11,182,547,3,1,9
222195,33294,1032,187869,3300,497,9
1242,50,157,1035,73,0,9
1082,12,735,335,38,0,9
594,7,22,565,11,0,9
759,11,193,555,5,0,9
287,0,177,110,0,0,9
459,10,229,220,4,0,9
933,31,714,188,17,0,9
782,51,604,127,2,0,9
853,10,551,292,10,1,9
1078,4,58,1016,47,0,9
653,41,198,414,1,0,9
462,29,106,327,15,2,9
1541,56,997,488,7,1,9
904,54,698,152,15,3,9
1037,45,816,176,0,0,9
208,2,87,119,3,0,9
2955,147,349,2459,157,1,9
236867,35467,1099,200301,3058,549,9
391,2,346,43,3,0,9
809,52,661,96,13,1,9
656,41,220,395,1,0,9
746,20,588,138,8,0,9
824,10,262,552,75,0,9
588,58,186,344,23,1,9
1109,50,375,684,80,0,9
3037,56,2897,84,3,0,9
1945,63,312,1570,110,2,9
2270,10,1064,1196,223,0,9
1921,112,1387,422,23,1,9
753,20,603,130,4,0,9
550,9,200,341,6,0,9
704,9,470,225,4,0,9
3992,110,3767,115,2,1,9
862,11,307,544,12,0,9
423,3,357,63,0,0,9
84102,4638,77776,1688,7,0,9
611,6,485,120,1,0,9
789,22,638,129,2,0,9
1050,33,812,205,21,0,9
84106,4638,77791,1677,3,0,9
1840,66,1561,213,6,1,9
1656,68,1193,395,9,2,9
1068,48,938,82,17,0,9
7616,34,2421,5161,313,0,9
1558,10,754,794,28,0,9
7192,103,6614,475,8,0,9
130,5,50,75,12,0,9
2246,103,2072,71,0,0,9
2517,46,1040,1431,122,0,9
288,27,157,104,8,0,9
618,9,534,75,0,0,9
84154,4638,77822,1694,8,0,9
3892,527,2156,1209,16,1,9
369,4,51,314,11,0,9
961,65,857,39,1,0,9
2119,83,1839,197,12,0,9
410,2,280,128,13,0,9
2133,83,1848,202,14,0,9
264150,40430,1228,222492,1110,358,9
345,30,185,130,11,0,9
359,30,194,135,14,0,9
265662,40714,1239,223709,718,77,9
812,13,683,116,3,0,9
9910,48,3645,6217,272,4,9
1604,19,15,1570,287,5,9
332,0,316,16,1,0,9
59437,9619,16324,33494,89,13,9
27,0,25,2,0,0,9
501,13,260,228,4,0,9
18355,299,15168,2888,175,0,9
270108,41462,1278,227368,1007,152,9
1612,12,731,869,74,0,9
2233,84,1902,247,14,0,9
614,10,417,187,3,0,9
1254,11,633,610,24,0,9
1715,12,752,951,53,0,9
1672,37,1064,571,82,1,9
985,18,816,151,0,0,9
1776,30,58,1688,83,3,9
274971,42159,1293,231519,1083,236,9
849,24,801,24,1,1,9
7177,20,1167,5990,586,1,9
639,2,347,290,3,0,9
544,13,353,178,7,0,9
849,24,810,15,0,0,9
1788,39,1086,663,66,1,9
276990,42480,1313,233197,1020,137,9
650,11,247,392,53,0,9
858,74,742,42,4,0,9
623,4,276,343,37,0,9
627,5,285,337,4,1,9
569,13,375,181,8,0,9
17820,955,15957,908,40,0,9
1603,32,1077,494,16,0,9
7521,103,6924,494,29,1,9
907,53,823,31,4,0,9
8590,121,8186,283,3,0,9
6213,142,870,5201,186,7,9
84701,4641,77994,2066,28,1,9
2277,8,1848,421,16,0,9
850,2,385,463,20,0,9
2325,85,2180,60,4,0,9
1719,33,1153,533,22,0,9
994,19,833,142,0,0,9
84780,4641,78031,2108,23,0,9
1816,78,1512,226,1,0,9
2221,17,1089,1115,30,1,9
1818,78,1524,216,1,0,9
2202,116,1483,603,21,0,9
2758,8,460,2290,330,0,9
4395,110,4012,273,50,0,9
1221,325,513,383,31,7,9
1122,30,997,95,0,0,9
8648,121,8446,81,5,0,9
952,28,837,87,5,0,9
2303,118,1516,669,18,1,9
1533,62,1051,420,9,0,9
565,14,276,275,4,1,9
956,28,849,79,1,0,9
12566,350,7873,4343,51,2,9
960,29,858,73,4,1,9
386,21,117,248,40,2,9
2348,119,1556,673,17,0,9
134,1,20,113,43,1,9
290,16,134,140,4,0,9
1245,50,1076,119,5,0,9
1038,53,882,103,1,0,9
1526,433,694,399,10,4,9
328,7,311,10,7,0,9
749,15,543,191,9,0,9
1965,28,1523,414,14,0,9
1056,0,1023,33,5,0,9
4339,596,3232,511,6,0,9
64258,9805,17330,37123,164,0,9
3255,58,3105,92,5,0,9
298731,45639,1425,251667,779,53,9
361,1,279,81,16,0,9
2770,11,2103,656,6,0,9
1443,50,1133,260,18,0,9
1452,50,1142,260,9,0,9
2075,56,49,1970,669,14,10
245,6,32,207,9,1,10
102,0,72,30,9,0,10
55,2,21,32,3,0,10
429,2,18,409,55,1,10
95,0,14,81,10,0,10
5232,133,193,4906,2955,78,10
385,0,124,261,40,0,10
76,0,15,61,7,0,10
743,20,29,694,48,3,10
205,0,22,183,50,0,10
528,5,10,513,48,1,10
2693,8,68,2617,324,3,10
20970,880,150,19940,3127,184,10
329,1,28,300,39,0,10
368,0,37,331,85,0,10
3619,12,89,3518,584,0,10
195,1,55,139,5,0,10
1265,39,266,960,132,3,10
736,7,43,686,73,0,10
237,0,85,152,4,0,10
333,20,99,214,29,3,10
1021,70,76,875,102,11,10
222,2,82,138,3,0,10
226,2,92,132,4,0,10
5614,113,632,4869,594,8,10
1289,29,50,1210,115,2,10
250,2,123,125,6,0,10
1892,57,45,1790,224,5,10
1975,82,375,1518,180,10,10
119,0,72,47,0,0,10
1258,24,93,1141,51,0,10
189,7,22,160,5,0,10
946,37,139,770,45,1,10
2759,135,108,2516,139,9,10
1154,1,133,1020,161,0,10
501,7,224,270,7,0,10
377,5,54,318,38,0,10
388,6,109,273,3,0,10
2777,83,89,2605,266,10,10
1983,313,601,1069,69,20,10
713,35,81,597,28,3,10
3286,183,162,2941,119,6,10
81,5,45,31,0,2,10
477,3,59,415,39,2,10
271,7,96,168,17,0,10
1907,7,769,1131,26,0,10
2948,101,85,2762,492,10,10
477,46,25,406,5,0,10
3558,75,637,2846,8,2,10
56,0,38,18,1,0,10
131260,19105,446,111709,4866,565,10
945,2,112,831,99,0,10
657,20,127,510,9,0,10
359,25,45,289,9,0,10
416,5,107,304,8,1,10
630,18,138,474,26,0,10
807,44,54,709,104,1,10
325,21,87,217,16,0,10
331,9,295,27,0,0,10
486,6,149,331,30,1,10
238,3,53,182,27,0,10
374,14,124,236,11,0,10
321,7,199,115,0,0,10
318,25,31,262,43,3,10
517,6,178,333,6,0,10
7667,168,160,7339,564,5,10
1555,68,276,1211,49,2,10
544,26,206,312,36,0,10
705,7,172,526,15,0,10
158,18,58,82,4,0,10
1487,20,1276,191,0,0,10
722,32,44,646,51,1,10
357,10,158,189,12,0,10
580,29,223,328,17,2,10
751,8,194,549,33,1,10
705,34,90,581,23,0,10
1799,10,1733,56,0,0,10
1124,3,755,366,4,1,10
1461,99,132,1230,191,6,10
852,49,80,723,74,4,10
3563,106,468,2989,171,2,10
842,31,605,206,10,0,10
650,32,271,347,19,0,10
1801,10,1765,26,0,0,10
1111,59,102,950,181,7,10
1189,3,834,352,54,0,10
713,10,165,538,24,0,10
57,3,24,30,1,0,10
285,0,150,135,1,0,10
863,9,137,717,61,0,10
507,9,100,398,2,0,10
860,49,658,153,6,2,10
2954,139,1553,1262,154,3,10
1498,21,1421,56,1,0,10
671,12,393,266,4,0,10
1111,14,745,352,29,2,10
891,26,246,619,5,0,10
4263,174,503,3586,175,5,10
866,10,575,281,3,0,10
2228,95,1946,187,2,0,10
1881,79,1505,297,9,0,10
1413,30,474,909,75,0,10
2153,28,1050,1075,34,0,10
1027,9,569,449,35,0,10
738,20,579,139,1,0,10
217,2,97,118,9,0,10
3971,109,3728,134,13,0,10
1573,61,188,1324,71,2,10
356,3,95,258,7,0,10
903,10,592,301,6,0,10
721,12,485,224,8,0,10
127,10,57,60,2,0,10
534,9,181,344,5,0,10
611,58,196,357,23,0,10
78,1,18,59,44,0,10
723,12,495,216,2,0,10
544,9,191,344,10,0,10
441,7,408,26,1,0,10
487,16,147,324,18,0,10
1025,29,782,214,21,0,10
3990,109,3758,123,9,0,10
327,0,237,90,2,0,10
763,51,663,49,1,0,10
248650,37379,1161,210110,1613,122,10
952,63,796,93,1,1,10
1051,48,929,74,0,0,10
12456,227,1138,11091,625,7,10
884,11,392,481,7,0,10
1983,82,1734,167,9,0,10
831,7,191,633,100,1,10
616,7,501,108,4,0,10
900,11,402,487,16,0,10
8676,120,3297,5259,460,7,10
730,9,507,214,2,0,10
698,5,164,529,42,3,10
955,64,813,78,0,0,10
2513,140,1074,1299,14,1,10
1521,28,1366,127,0,0,10
1077,48,960,69,1,0,10
1643,11,811,821,10,1,10
7229,102,6636,491,8,0,10
796,13,634,149,2,1,10
1013,11,498,504,18,0,10
489,0,82,407,32,0,10
3495,75,492,2928,169,3,10
908,6,195,707,63,0,10
2492,145,1605,742,101,4,10
2247,103,2105,39,1,0,10
1485,87,816,582,24,2,10
84191,4638,77858,1695,5,0,10
1528,28,1389,111,0,0,10
2334,83,441,1810,45,1,10
84195,4638,77868,1689,4,0,10
1025,50,621,354,24,1,10
481,4,65,412,0,0,10
639,12,156,471,7,0,10
1169,51,680,438,37,0,10
621,10,430,181,4,0,10
979,9,692,278,18,0,10
520,4,259,257,14,0,10
17203,687,16099,417,14,6,10
19783,303,15459,4021,288,1,10
542,33,250,259,26,0,10
1035,67,911,57,15,0,10
3147,58,3018,71,1,0,10
8572,121,8156,295,16,0,10
2315,85,2113,117,3,0,10
2217,8,1813,396,14,0,10
2318,85,2123,110,3,0,10
4107,573,2600,934,5,1,10
652,34,270,348,2,0,10
215,0,168,47,0,0,10
1071,9,782,280,24,0,10
1489,18,1223,248,12,0,10
1806,78,1494,234,2,0,10
1531,21,1233,277,34,3,10
4217,110,3978,129,44,0,10
467,11,191,265,78,1,10
8634,121,8318,195,18,0,10
2340,86,2211,43,8,0,10
802,23,206,573,40,2,10
574,7,152,415,7,1,10
1199,21,333,845,12,2,10
515,13,227,275,14,0,10
591,7,162,422,17,0,10
840,11,418,411,28,0,10
2382,9,1954,419,21,0,10
547,13,252,282,12,0,10
667,14,424,229,6,0,10
902,0,847,55,9,0,10
328,18,107,203,13,1,10
724,13,279,432,3,0,10
2069,31,379,1659,127,6,10
1613,63,1133,417,15,0,10
758,10,615,133,5,0,10
1865,79,1579,207,4,0,10
986,30,896,60,1,1,10
2428,87,2268,73,2,0,10
1516,429,685,402,18,5,10
1668,64,1200,404,17,0,10
522,1,48,473,123,0,10
1006,15,883,108,2,0,10
1051,0,1014,37,8,0,10
1085,69,496,520,15,1,10
1018,15,895,108,8,0,10
1001,20,610,371,58,1,10
295632,45358,1413,248861,829,40,10
13493,611,12449,433,40,0,10
1655,5,848,802,26,0,10
2176,53,489,1634,88,3,10
1640,458,751,431,11,2,10
1406,50,1118,238,12,0,10
1155,71,631,453,20,0,10
1162,72,641,449,7,1,10
16,0,12,4,0,0,11
2502,79,160,2263,466,27,11
298,6,43,249,20,0,11
5621,35,41,5545,435,7,11
164,12,43,109,10,1,11
790,2,60,728,117,0,11
454,2,13,439,155,2,11
3028,28,15,2985,328,1,11
495,6,19,470,77,0,11
502,9,63,430,115,1,11
162,5,15,142,16,2,11
1046,87,46,913,153,9,11
3035,12,79,2944,342,4,11
732,2,183,547,49,0,11
987,24,84,879,100,4,11
609,40,132,437,33,4,11
1024,27,95,902,37,3,11
223,11,44,168,11,1,11
273,4,26,243,64,0,11
1414,122,75,1217,129,8,11
647,1,74,572,58,0,11
781,2,62,717,88,1,11
2245,82,220,1943,136,17,11
184,2,20,162,10,0,11
868,1,103,764,71,0,11
207,1,66,140,12,0,11
1039,13,59,967,78,1,11
479,1,93,385,62,1,11
406,6,104,296,6,1,11
3764,177,84,3503,104,14,11
444,14,29,401,21,0,11
804,34,79,691,40,1,11
299,1,16,282,6,1,11
273,7,19,247,5,0,11
409,23,165,221,9,1,11
1207,24,83,1100,22,0,11
372,7,161,204,14,1,11
937,12,149,776,16,2,11
150,1,36,113,15,1,11
120,0,18,102,2,0,11
1188,50,148,990,28,5,11
112,8,12,92,3,0,11
16585,504,277,15804,598,34,11
766,21,132,613,40,0,11
3574,95,72,3407,102,1,11
840,30,54,756,56,5,11
395,6,166,223,0,0,11
420,6,189,225,22,0,11
543,12,324,207,8,2,11
634,27,356,251,25,1,11
442,6,253,183,30,1,11
115,8,48,59,0,0,11
731,40,344,347,8,3,11
1095,32,208,855,114,1,11
223,9,78,136,10,0,11
428,6,264,158,1,0,11
429,6,275,148,1,0,11
632,42,453,137,3,1,11
620,15,386,219,14,0,11
7103,163,150,6790,641,8,11
150,6,27,117,0,1,11
3769,89,3134,546,28,0,11
322,7,214,101,0,0,11
1479,19,1252,208,3,0,11
266,10,113,143,27,1,11
601,28,31,542,19,0,11
429,6,322,101,0,0,11
994,41,305,648,14,1,11
649,44,517,88,4,1,11
1485,20,1263,202,6,1,11
116,8,83,25,0,0,11
998,41,316,641,4,0,11
1594,72,287,1235,39,4,11
255,0,120,135,6,0,11
1799,10,1717,72,1,0,11
750,36,518,196,14,1,11
1408,24,619,765,1,0,11
830,10,575,245,35,0,11
1886,91,198,1597,84,5,11
225,14,54,157,26,3,11
863,36,103,724,66,1,11
2992,55,2772,165,3,0,11
752,47,537,168,0,0,11
900,24,101,775,68,1,11
809,26,234,549,13,0,11
854,47,648,159,22,1,11
1661,80,173,1408,135,6,11
955,4,40,911,51,1,11
287,0,164,123,1,0,11
667,12,383,272,20,1,11
648,41,172,435,5,0,11
1032,45,770,217,0,0,11
224813,33723,1043,190047,2618,429,11
916,31,705,180,18,0,11
310,20,29,261,37,0,11
2460,134,264,2062,142,1,11
761,51,615,95,0,2,11
1770,63,934,773,4,0,11
229406,34588,1058,193760,2072,480,11
1455,57,163,1235,34,1,11
829,11,230,588,41,0,11
762,51,639,72,1,0,11
2234,96,1978,160,2,0,11
684,9,457,218,12,0,11
1898,111,1378,409,40,1,11
937,60,764,113,13,0,11
1503,28,1256,219,1,0,11
943,61,775,107,6,1,11
621,39,241,341,15,1,11
1048,48,914,86,0,1,11
675,60,215,400,27,0,11
552,9,211,332,2,0,11
1978,113,1422,443,37,0,11
1395,4,155,1236,24,0,11
787,22,629,136,18,0,11
2244,101,2046,97,0,1,11
732,12,537,183,1,0,11
1076,33,823,220,26,0,11
8731,300,749,7682,344,7,11
84123,4638,77806,1679,17,0,11
917,11,413,493,17,0,11
1063,8,208,847,95,0,11
618,9,525,84,2,0,11
1056,10,669,377,9,0,11
986,11,477,498,22,0,11
1339,8,53,1278,83,0,11
588,9,322,257,2,0,11
1817,16,1181,620,69,0,11
995,11,488,496,9,0,11
2246,103,2088,55,0,0,11
845,6,185,654,19,0,11
1684,71,1260,353,2,0,11
909,47,491,371,13,1,11
84171,4638,77839,1694,11,0,11
832,23,709,100,4,0,11
4032,110,3885,37,5,0,11
2790,149,1632,1009,179,2,11
1026,8,212,806,51,1,11
809,13,674,122,1,0,11
4039,110,3899,30,4,0,11
11814,273,10563,978,38,0,11
18032,298,15102,2632,169,0,11
1350,30,779,541,19,0,11
1104,59,119,926,55,4,11
728,24,221,483,45,2,11
632,12,146,474,21,0,11
3895,179,1705,2011,194,8,11
541,2,332,207,31,0,11
705,160,39,506,73,21,11
1768,75,1427,266,5,0,11
1590,36,1055,499,69,0,11
197,0,109,88,0,0,11
1975,69,1728,178,1,0,11
1561,28,1437,96,9,0,11
275970,42343,1304,232323,999,184,11
1008,9,708,291,7,0,11
3146,58,3008,80,5,0,11
898,14,752,132,2,0,11
183,9,77,97,7,0,11
84624,4639,77970,2015,52,0,11
2277,12,1043,1222,64,0,11
1961,111,1266,584,28,2,11
787,2,370,415,59,0,11
2835,90,829,1916,23,0,11
1017,14,288,715,115,1,11
1111,9,841,261,7,0,11
2118,113,1398,607,58,0,11
1149,16,306,827,25,2,11
1989,69,1829,91,2,0,11
889,0,819,70,19,0,11
804,37,335,432,24,1,11
1342,16,271,1055,77,0,11
1993,69,1870,54,2,0,11
1092,3,523,566,11,0,11
2330,119,1527,684,27,1,11
1542,62,1062,418,9,0,11
8668,121,8476,71,5,0,11
4878,55,4621,202,56,0,11
4210,589,2885,736,5,0,11
1268,36,306,926,86,1,11
1154,30,1019,105,13,0,11
3202,58,3085,59,5,0,11
2617,13,2238,366,64,0,11
710,15,494,201,6,0,11
5551,27,536,4988,331,3,11
1380,364,630,386,24,3,11
2411,121,1694,596,5,0,11
1183,10,1008,165,4,0,11
731,15,528,188,10,0,11
1882,79,1582,221,7,0,11
63238,9795,17253,36190,366,7,11
1902,79,1593,230,20,0,11
687,29,210,448,49,0,11
2014,21,913,1080,75,2,11
2703,11,2023,669,6,0,11
705,29,221,455,18,0,11
1606,445,712,449,25,2,11
4561,55,1411,3095,13,0,11
9228,64,1932,7232,312,1,11
351,19,176,156,1,0,11
1654,461,762,431,14,3,11
1729,5,900,824,19,0,11
2142,28,940,1174,69,0,11
1821,5,918,898,69,0,11
739,2,63,674,53,1,11
5059,58,4977,24,9,0,11
71,7,15,49,0,0,12
278,1,100,177,22,0,12
1030,3,87,940,130,1,12
433,3,64,366,66,3,12
249,0,14,235,14,0,12
191,0,39,152,2,0,12
155,0,12,143,53,0,12
767,1,28,738,205,1,12
558,2,156,400,49,0,12
333,6,20,307,15,2,12
683,2,172,509,52,0,12
547,42,143,362,41,0,12
1054,27,240,787,234,4,12
926,3,240,683,47,0,12
728,52,182,494,34,2,12
858,11,45,802,79,6,12
233,0,75,158,15,0,12
1264,9,108,1147,240,1,12
261,3,37,221,16,2,12
377,21,116,240,16,1,12
641,7,44,590,57,0,12
1322,85,259,978,149,7,12
1780,50,100,1630,201,4,12
2738,221,204,2313,247,12,12
353,6,138,209,4,0,12
1184,90,93,1001,64,10,12
1343,19,179,1145,61,1,12
358,6,150,202,5,0,12
3870,182,96,3592,106,5,12
13141,380,196,12565,699,35,12
443,24,146,273,29,1,12
1374,97,109,1168,99,4,12
410,11,40,359,68,0,12
558,3,42,513,19,0,12
1495,21,231,1243,88,1,12
993,1,123,869,83,0,12
318,10,70,238,13,3,12
268,2,57,209,1,0,12
363,2,53,308,65,0,12
492,8,260,224,9,0,12
225,10,53,162,9,1,12
2024,127,229,1668,136,1,12
974,45,98,831,66,1,12
493,9,272,212,1,1,12
735,12,77,646,20,0,12
465,31,26,408,24,2,12
1459,38,145,1276,25,2,12
878,41,153,684,32,0,12
398,6,178,214,3,0,12
562,26,314,222,14,0,12
662,6,124,532,2,1,12
5710,151,359,5200,261,10,12
268,0,214,54,0,0,12
151689,22868,724,128097,4981,1014,12
123,3,41,79,1,0,12
736,28,422,286,10,0,12
1053,55,110,888,39,2,12
511,6,168,337,14,0,12
1795,10,1636,149,3,0,12
823,9,296,518,87,0,12
1476,19,1241,216,2,0,12
116,8,71,37,0,0,12
97,3,54,40,2,0,12
465,4,351,110,2,0,12
1932,58,319,1555,204,7,12
322,8,245,69,0,1,12
1115,9,368,738,91,0,12
795,31,531,233,6,0,12
718,7,184,527,13,0,12
803,31,543,229,8,0,12
873,39,87,747,38,1,12
176,6,62,108,15,0,12
930,52,92,786,78,3,12
1602,20,754,828,31,0,12
3000,55,2784,161,8,0,12
236,2,56,178,6,0,12
637,41,126,470,14,0,12
635,10,309,316,9,0,12
700,33,251,416,28,1,12
1497,21,1398,78,0,0,12
422,10,205,207,8,0,12
2017,24,942,1051,46,0,12
1210,25,417,768,98,2,12
84044,4638,77718,1688,6,1,12
504,10,241,253,45,0,12
84054,4638,77730,1686,10,0,12
887,50,313,524,57,0,12
1494,28,1163,303,1,0,12
948,31,727,190,2,0,12
1032,4,38,990,42,0,12
618,10,253,355,77,0,12
3556,467,1412,1677,21,5,12
1731,61,302,1368,102,0,12
1270,14,910,346,27,0,12
371,2,131,238,45,0,12
833,11,242,580,4,0,12
2243,99,2023,121,0,0,12
665,42,266,357,4,1,12
373,12,133,228,10,0,12
1433,16,992,425,30,2,12
7768,280,689,6799,632,6,12
569,9,279,281,5,0,12
1504,22,1474,8,0,1,12
1731,67,265,1399,20,0,12
803,22,650,131,14,0,12
4008,110,3803,95,7,0,12
4012,110,3815,87,4,0,12
421,4,167,250,16,0,12
1865,67,1622,176,6,0,12
9268,320,6558,2390,38,1,12
5362,217,549,4596,160,5,12
4019,110,3845,64,1,0,12
1683,11,823,849,40,0,12
7240,102,6648,490,11,0,12
757,9,561,187,2,0,12
2300,9,278,2013,201,1,12
2594,159,1951,484,43,2,12
2634,10,290,2334,334,1,12
2204,79,418,1707,58,0,12
1212,33,910,269,15,0,12
1805,19,262,1524,169,1,12
834,23,721,90,2,0,12
83,1,45,37,20,0,12
7599,212,4587,2800,207,7,12
141,2,67,72,9,0,12
287,4,46,237,5,0,12
2205,83,1880,242,5,0,12
194,0,87,107,0,0,12
269101,41310,1269,226522,1186,250,12
3701,171,1694,1836,163,2,12
1662,12,743,907,50,0,12
530,13,291,226,5,0,12
12121,277,10730,1114,36,0,12
1974,69,1717,188,1,0,12
1776,76,1441,259,3,0,12
885,214,91,580,41,6,12
5100,115,640,4345,126,3,12
1308,13,711,584,5,0,12
854,74,733,47,0,0,12
1891,43,1126,722,53,1,12
12421,280,10868,1273,48,0,12
7492,102,6915,475,18,0,12
1042,9,751,282,9,0,12
3676,173,2297,1206,88,1,12
1983,69,1783,131,1,0,12
690,7,331,352,16,0,12
2305,8,1875,422,22,0,12
276,11,93,172,9,0,12
780,36,324,420,10,0,12
2303,22,1006,1275,89,2,12
661,14,414,233,11,0,12
1825,78,1536,211,7,0,12
1855,35,1304,516,25,0,12
84871,4641,78127,2103,14,0,12
988,13,547,428,34,0,12
1169,10,969,190,2,0,12
2094,11,1967,116,13,0,12
1857,79,1564,214,3,0,12
2154,11,1979,164,60,0,12
8696,121,8511,64,13,0,12
1252,3,635,614,42,0,12
1240,50,1067,123,9,0,12
1893,28,1493,372,23,0,12
1389,365,642,382,9,1,12
1351,20,668,663,40,2,12
5056,111,4195,750,100,0,12
2801,14,2302,485,39,1,12
1552,21,736,795,63,1,12
8737,122,8538,77,3,0,12
743,14,337,392,2,0,12
2980,120,1462,1398,170,11,12
2724,11,2035,678,21,0,12
1727,66,1273,388,16,0,12
3260,43,1619,1598,156,0,12
2314,56,501,1757,138,3,12
4398,596,3312,490,18,0,12
2503,123,1901,479,9,0,12
4424,596,3324,504,26,0,12
114,0,39,75,6,0,12
27357,1155,18088,8114,593,9,12
868,18,599,251,15,1,12
195,0,35,160,85,0,13
